method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap,pythia-70m,high,draw_3,1.0,431,431,1324,0.3255287009063444,431,431,321,541,0.5933456561922366,0.7447795823665894,0.7447795823665894,0.7447795823665894
eap,pythia-70m,high,draw_3,1.5,646,431,1324,0.4879154078549849,646,431,374,703,0.5320056899004267,0.8677494199535963,0.5789473684210527,0.6945218198700093
eap,pythia-70m,high,draw_3,2.0,862,431,1324,0.6510574018126888,862,431,402,891,0.4511784511784512,0.9327146171693735,0.46635730858468677,0.6218097447795824
eap,pythia-70m,high,draw_3,3.0,1293,431,1324,0.9765861027190332,1293,431,430,1294,0.3323029366306028,0.9976798143851509,0.3325599381283836,0.4988399071925754
eap,pythia-70m,high,draw_3,5.0,1324,431,1324,1.0,1324,431,431,1324,0.3255287009063444,1.0,0.3255287009063444,0.4911680911680912
eap,pythia-70m,very_high,draw_3,0.1,42,417,1324,0.03172205438066465,42,417,41,418,0.09808612440191387,0.09832134292565947,0.9761904761904762,0.1786492374727669
eap,pythia-70m,very_high,draw_3,0.2,83,417,1324,0.06268882175226587,83,417,81,419,0.19331742243436753,0.19424460431654678,0.9759036144578314,0.324
eap,pythia-70m,very_high,draw_3,0.3,125,417,1324,0.09441087613293052,125,417,116,426,0.27230046948356806,0.27817745803357313,0.928,0.4280442804428044
eap,pythia-70m,very_high,draw_3,0.5,208,417,1324,0.15709969788519637,208,417,180,445,0.4044943820224719,0.4316546762589928,0.8653846153846154,0.576
eap,pythia-70m,very_high,draw_3,0.75,313,417,1324,0.236404833836858,313,417,251,479,0.524008350730689,0.6019184652278178,0.8019169329073482,0.6876712328767123
eap,pythia-70m,very_high,draw_3,1.0,417,417,1324,0.3149546827794562,417,417,311,523,0.5946462715105163,0.7458033573141487,0.7458033573141487,0.7458033573141487
eap,pythia-70m,very_high,draw_3,1.5,626,417,1324,0.472809667673716,626,417,366,677,0.5406203840472673,0.8776978417266187,0.5846645367412141,0.7018216682646213
eap,pythia-70m,very_high,draw_3,2.0,834,417,1324,0.6299093655589124,834,417,390,861,0.4529616724738676,0.935251798561151,0.4676258992805755,0.6235011990407674
eap,pythia-70m,very_high,draw_3,3.0,1251,417,1324,0.9448640483383686,1251,417,414,1254,0.33014354066985646,0.9928057553956835,0.33093525179856115,0.49640287769784175
eap,pythia-70m,very_high,draw_3,5.0,1324,417,1324,1.0,1324,417,417,1324,0.3149546827794562,1.0,0.3149546827794562,0.479035037334865
eap,pythia-70m,control,draw_3,0.1,43,426,1324,0.0324773413897281,43,426,41,428,0.09579439252336448,0.09624413145539906,0.9534883720930233,0.17484008528784648
eap,pythia-70m,control,draw_3,0.2,85,426,1324,0.06419939577039276,85,426,82,429,0.19114219114219114,0.19248826291079812,0.9647058823529412,0.32093933463796476
eap,pythia-70m,control,draw_3,0.3,128,426,1324,0.09667673716012085,128,426,121,433,0.279445727482679,0.284037558685446,0.9453125,0.4368231046931408
eap,pythia-70m,control,draw_3,0.5,213,426,1324,0.1608761329305136,213,426,192,447,0.42953020134228187,0.4507042253521127,0.9014084507042254,0.6009389671361502
eap,pythia-70m,control,draw_3,0.75,320,426,1324,0.24169184290030213,320,426,257,489,0.5255623721881391,0.6032863849765259,0.803125,0.6890080428954424
eap,pythia-70m,control,draw_3,1.0,426,426,1324,0.3217522658610272,426,426,309,543,0.569060773480663,0.7253521126760564,0.7253521126760564,0.7253521126760564
eap,pythia-70m,control,draw_3,1.5,639,426,1324,0.4826283987915408,639,426,377,688,0.5479651162790697,0.8849765258215962,0.5899843505477308,0.707981220657277
eap,pythia-70m,control,draw_3,2.0,852,426,1324,0.6435045317220544,852,426,403,875,0.4605714285714286,0.9460093896713615,0.47300469483568075,0.6306729264475743
eap,pythia-70m,control,draw_3,3.0,1278,426,1324,0.9652567975830816,1278,426,424,1280,0.33125,0.9953051643192489,0.3317683881064163,0.49765258215962443
eap,pythia-70m,control,draw_3,5.0,1324,426,1324,1.0,1324,426,426,1324,0.3217522658610272,1.0,0.3217522658610272,0.4868571428571429
eap,pythia-160m,low,draw_3,0.1,141,1408,11467,0.01229615418156449,141,1408,134,1415,0.09469964664310954,0.09517045454545454,0.950354609929078,0.17301484828921884
eap,pythia-160m,low,draw_3,0.2,282,1408,11467,0.02459230836312898,282,1408,252,1438,0.17524339360222532,0.17897727272727273,0.8936170212765957,0.2982248520710059
eap,pythia-160m,low,draw_3,0.3,422,1408,11467,0.03680125577744833,422,1408,348,1482,0.23481781376518218,0.2471590909090909,0.8246445497630331,0.380327868852459
eap,pythia-160m,low,draw_3,0.5,704,1408,11467,0.06139356414057731,704,1408,510,1602,0.31835205992509363,0.3622159090909091,0.7244318181818182,0.48295454545454547
eap,pythia-160m,low,draw_3,0.75,1056,1408,11467,0.09209034621086597,1056,1408,663,1801,0.36812881732370906,0.4708806818181818,0.6278409090909091,0.5381493506493507
eap,pythia-160m,low,draw_3,1.0,1408,1408,11467,0.12278712828115462,1408,1408,805,2011,0.40029835902536054,0.5717329545454546,0.5717329545454546,0.5717329545454546
eap,pythia-160m,low,draw_3,1.5,2112,1408,11467,0.18418069242173193,2112,1408,999,2521,0.39627132090440303,0.7095170454545454,0.47301136363636365,0.5676136363636364
eap,pythia-160m,low,draw_3,2.0,2816,1408,11467,0.24557425656230925,2816,1408,1129,3095,0.3647819063004846,0.8018465909090909,0.40092329545454547,0.5345643939393939
eap,pythia-160m,low,draw_3,3.0,4224,1408,11467,0.36836138484346387,4224,1408,1247,4385,0.28437856328392247,0.8856534090909091,0.29521780303030304,0.44282670454545453
eap,pythia-160m,low,draw_3,5.0,7040,1408,11467,0.6139356414057731,7040,1408,1359,7089,0.1917054591620821,0.9651988636363636,0.19303977272727274,0.32173295454545453
eap,pythia-160m,medium,draw_3,0.1,148,1475,11467,0.012906601552280458,148,1475,140,1483,0.09440323668240054,0.09491525423728814,0.9459459459459459,0.1725200246457178
eap,pythia-160m,medium,draw_3,0.2,295,1475,11467,0.025725996337315777,295,1475,256,1514,0.1690885072655218,0.17355932203389832,0.8677966101694915,0.28926553672316385
eap,pythia-160m,medium,draw_3,0.3,442,1475,11467,0.03854539112235109,442,1475,365,1552,0.23518041237113402,0.24745762711864408,0.8257918552036199,0.3808033385498174
eap,pythia-160m,medium,draw_3,0.5,738,1475,11467,0.06435859422691201,738,1475,534,1679,0.31804645622394284,0.36203389830508476,0.7235772357723578,0.482602801626751
eap,pythia-160m,medium,draw_3,0.75,1106,1475,11467,0.09645068457312288,1106,1475,708,1873,0.37800320341697813,0.48,0.6401446654611211,0.5486245641224332
eap,pythia-160m,medium,draw_3,1.0,1475,1475,11467,0.12862998168657888,1475,1475,835,2115,0.3947990543735225,0.5661016949152542,0.5661016949152542,0.5661016949152542
eap,pythia-160m,medium,draw_3,1.5,2212,1475,11467,0.19290136914624575,2212,1475,1020,2667,0.38245219347581555,0.6915254237288135,0.46112115732368897,0.5532953620829943
eap,pythia-160m,medium,draw_3,2.0,2950,1475,11467,0.25725996337315776,2950,1475,1155,3270,0.3532110091743119,0.7830508474576271,0.39152542372881355,0.5220338983050847
eap,pythia-160m,medium,draw_3,3.0,4425,1475,11467,0.3858899450597366,4425,1475,1309,4591,0.28512306686996297,0.8874576271186441,0.295819209039548,0.44372881355932203
eap,pythia-160m,medium,draw_3,5.0,7375,1475,11467,0.6431499084328944,7375,1475,1416,7434,0.19047619047619047,0.96,0.192,0.32
eap,pythia-160m,high,draw_3,0.1,138,1385,11467,0.012034533879829074,138,1385,127,1396,0.09097421203438395,0.09169675090252707,0.9202898550724637,0.16677609980302036
eap,pythia-160m,high,draw_3,0.2,277,1385,11467,0.024156274526903287,277,1385,245,1417,0.17290049400141144,0.17689530685920576,0.8844765342960289,0.29482551143200963
eap,pythia-160m,high,draw_3,0.3,416,1385,11467,0.0362780151739775,416,1385,337,1464,0.2301912568306011,0.24332129963898916,0.8100961538461539,0.3742365352581899
eap,pythia-160m,high,draw_3,0.5,692,1385,11467,0.06034708293363565,692,1385,496,1581,0.3137254901960784,0.35812274368231045,0.7167630057803468,0.47761194029850745
eap,pythia-160m,high,draw_3,0.75,1039,1385,11467,0.09060783116769862,1039,1385,662,1762,0.3757094211123723,0.4779783393501805,0.6371511068334937,0.5462046204620462
eap,pythia-160m,high,draw_3,1.0,1385,1385,11467,0.12078137263451644,1385,1385,778,1992,0.39056224899598396,0.5617328519855596,0.5617328519855596,0.5617328519855596
eap,pythia-160m,high,draw_3,1.5,2078,1385,11467,0.18121566233539724,2078,1385,948,2515,0.3769383697813121,0.6844765342960288,0.45620789220404234,0.547502165752238
eap,pythia-160m,high,draw_3,2.0,2770,1385,11467,0.24156274526903287,2770,1385,1085,3070,0.3534201954397394,0.7833935018050542,0.3916967509025271,0.5222623345367028
eap,pythia-160m,high,draw_3,3.0,4155,1385,11467,0.3623441179035493,4155,1385,1224,4316,0.283595922150139,0.8837545126353791,0.2945848375451264,0.44187725631768954
eap,pythia-160m,high,draw_3,5.0,6925,1385,11467,0.6039068631725822,6925,1385,1330,6980,0.19054441260744986,0.9602888086642599,0.192057761732852,0.3200962695547533
eap,pythia-160m,very_high,draw_3,0.1,133,1330,11467,0.011598500043603384,133,1330,125,1338,0.09342301943198804,0.09398496240601503,0.9398496240601504,0.17088174982911825
eap,pythia-160m,very_high,draw_3,0.2,266,1330,11467,0.02319700008720677,266,1330,226,1370,0.16496350364963502,0.1699248120300752,0.849624060150376,0.2832080200501253
eap,pythia-160m,very_high,draw_3,0.3,399,1330,11467,0.03479550013081015,399,1330,325,1404,0.23148148148148148,0.24436090225563908,0.8145363408521303,0.37593984962406013
eap,pythia-160m,very_high,draw_3,0.5,665,1330,11467,0.05799250021801692,665,1330,460,1535,0.2996742671009772,0.3458646616541353,0.6917293233082706,0.46115288220551376
eap,pythia-160m,very_high,draw_3,0.75,998,1330,11467,0.08703235371064795,998,1330,613,1715,0.3574344023323615,0.46090225563909776,0.6142284569138277,0.5266323024054983
eap,pythia-160m,very_high,draw_3,1.0,1330,1330,11467,0.11598500043603384,1330,1330,730,1930,0.37823834196891193,0.5488721804511278,0.5488721804511278,0.5488721804511278
eap,pythia-160m,very_high,draw_3,1.5,1995,1330,11467,0.17397750065405077,1995,1330,894,2431,0.36774989716166184,0.6721804511278195,0.4481203007518797,0.5377443609022556
eap,pythia-160m,very_high,draw_3,2.0,2660,1330,11467,0.23197000087206768,2660,1330,1002,2988,0.3353413654618474,0.7533834586466165,0.37669172932330824,0.5022556390977444
eap,pythia-160m,very_high,draw_3,3.0,3990,1330,11467,0.34795500130810153,3990,1330,1147,4173,0.2748622094416487,0.862406015037594,0.287468671679198,0.431203007518797
eap,pythia-160m,very_high,draw_3,5.0,6650,1330,11467,0.5799250021801692,6650,1330,1259,6721,0.18732331498288946,0.9466165413533835,0.1893233082706767,0.3155388471177945
eap,pythia-160m,control,draw_3,0.1,134,1345,11467,0.011685706810848523,134,1345,125,1354,0.09231905465288036,0.09293680297397769,0.9328358208955224,0.16903313049357674
eap,pythia-160m,control,draw_3,0.2,269,1345,11467,0.023458620388942183,269,1345,232,1382,0.1678726483357453,0.1724907063197026,0.862453531598513,0.2874845105328377
eap,pythia-160m,control,draw_3,0.3,404,1345,11467,0.03523153396703584,404,1345,318,1431,0.2222222222222222,0.23643122676579925,0.7871287128712872,0.36363636363636365
eap,pythia-160m,control,draw_3,0.5,672,1345,11467,0.058602947588732884,672,1345,461,1556,0.2962724935732648,0.34275092936802976,0.6860119047619048,0.4571145265245414
eap,pythia-160m,control,draw_3,0.75,1009,1345,11467,0.08799162815034446,1009,1345,600,1754,0.34207525655644244,0.44609665427509293,0.5946481665014867,0.5097706032285472
eap,pythia-160m,control,draw_3,1.0,1345,1345,11467,0.1172931019447109,1345,1345,703,1987,0.3537996980372421,0.5226765799256505,0.5226765799256505,0.5226765799256505
eap,pythia-160m,control,draw_3,1.5,2018,1345,11467,0.17598325630068892,2018,1345,880,2483,0.35440998791784134,0.654275092936803,0.4360753221010902,0.5233422539399346
eap,pythia-160m,control,draw_3,2.0,2690,1345,11467,0.2345862038894218,2690,1345,1022,3013,0.339196813806837,0.7598513011152417,0.37992565055762084,0.5065675340768278
eap,pythia-160m,control,draw_3,3.0,4035,1345,11467,0.35187930583413274,4035,1345,1179,4201,0.2806474648893121,0.8765799256505576,0.2921933085501859,0.4382899628252788
eap,pythia-160m,control,draw_3,5.0,6725,1345,11467,0.5864655097235546,6725,1345,1289,6781,0.1900899572334464,0.958364312267658,0.1916728624535316,0.319454770755886
eap,pythia-410m,low,draw_3,0.1,412,4122,80581,0.005112867797619786,412,4122,345,4189,0.08235855812843161,0.08369723435225619,0.837378640776699,0.1521835024261138
eap,pythia-410m,low,draw_3,0.2,824,4122,80581,0.010225735595239573,824,4122,624,4322,0.14437760296159186,0.15138282387190685,0.7572815533980582,0.2523251112009705
eap,pythia-410m,low,draw_3,0.3,1237,4122,80581,0.015351013266154553,1237,4122,862,4497,0.19168334445185678,0.20912178554099953,0.6968472109943411,0.3217018100391864
eap,pythia-410m,low,draw_3,0.5,2061,4122,80581,0.025576748861394126,2061,4122,1264,4919,0.25696279731652777,0.3066472586123241,0.6132945172246482,0.40886301148309884
eap,pythia-410m,low,draw_3,0.75,3092,4122,80581,0.03837132822873879,3092,4122,1666,5548,0.30028839221341025,0.4041727316836487,0.5388098318240621,0.46187967840310507
eap,pythia-410m,low,draw_3,1.0,4122,4122,80581,0.05115349772278825,4122,4122,2003,6241,0.3209421567056561,0.4859291606016497,0.4859291606016497,0.4859291606016497
eap,pythia-410m,low,draw_3,1.5,6183,4122,80581,0.07673024658418237,6183,4122,2495,7810,0.31946222791293216,0.6052886948083455,0.403525796538897,0.48423095584667636
eap,pythia-410m,low,draw_3,2.0,8244,4122,80581,0.1023069954455765,8244,4122,2873,9493,0.3026440535131149,0.6969917515769044,0.3484958757884522,0.46466116771793625
eap,pythia-410m,low,draw_3,3.0,12366,4122,80581,0.15346049316836474,12366,4122,3330,13158,0.253077975376197,0.8078602620087336,0.2692867540029112,0.4039301310043668
eap,pythia-410m,low,draw_3,5.0,20610,4122,80581,0.2557674886139413,20610,4122,3771,20961,0.1799055388578789,0.9148471615720524,0.18296943231441049,0.3049490538573508
eap,pythia-410m,medium,draw_3,0.1,392,3920,80581,0.004864670331715913,392,3920,334,3978,0.08396178984414278,0.08520408163265306,0.8520408163265306,0.1549165120593692
eap,pythia-410m,medium,draw_3,0.2,784,3920,80581,0.009729340663431826,784,3920,600,4104,0.14619883040935672,0.15306122448979592,0.7653061224489796,0.25510204081632654
eap,pythia-410m,medium,draw_3,0.3,1176,3920,80581,0.01459401099514774,1176,3920,840,4256,0.19736842105263158,0.21428571428571427,0.7142857142857143,0.32967032967032966
eap,pythia-410m,medium,draw_3,0.5,1960,3920,80581,0.024323351658579566,1960,3920,1214,4666,0.26018002571795973,0.3096938775510204,0.6193877551020408,0.4129251700680272
eap,pythia-410m,medium,draw_3,0.75,2940,3920,80581,0.03648502748786935,2940,3920,1598,5262,0.30368681109844164,0.4076530612244898,0.5435374149659864,0.46588921282798834
eap,pythia-410m,medium,draw_3,1.0,3920,3920,80581,0.04864670331715913,3920,3920,1888,5952,0.3172043010752688,0.4816326530612245,0.4816326530612245,0.4816326530612245
eap,pythia-410m,medium,draw_3,1.5,5880,3920,80581,0.0729700549757387,5880,3920,2357,7443,0.31667338438801557,0.6012755102040817,0.4008503401360544,0.4810204081632653
eap,pythia-410m,medium,draw_3,2.0,7840,3920,80581,0.09729340663431826,7840,3920,2675,9085,0.29444138690148597,0.6823979591836735,0.34119897959183676,0.4549319727891156
eap,pythia-410m,medium,draw_3,3.0,11760,3920,80581,0.1459401099514774,11760,3920,3102,12578,0.2466210844331372,0.7913265306122449,0.26377551020408163,0.39566326530612245
eap,pythia-410m,medium,draw_3,5.0,19600,3920,80581,0.24323351658579567,19600,3920,3553,19967,0.17794360695146993,0.9063775510204082,0.18127551020408164,0.30212585034013606
eap,pythia-410m,high,draw_3,0.1,338,3379,80581,0.004194537173775456,338,3379,279,3438,0.08115183246073299,0.08256880733944955,0.8254437869822485,0.15012106537530268
eap,pythia-410m,high,draw_3,0.2,676,3379,80581,0.008389074347550911,676,3379,502,3553,0.14128905150576976,0.14856466410180527,0.742603550295858,0.24759556103575833
eap,pythia-410m,high,draw_3,0.3,1014,3379,80581,0.012583611521326367,1014,3379,706,3687,0.1914835909953892,0.20893755548978987,0.6962524654832347,0.3214204416116549
eap,pythia-410m,high,draw_3,0.5,1690,3379,80581,0.02097268586887728,1690,3379,1037,4032,0.2571924603174603,0.3068955312222551,0.6136094674556213,0.40915367922667195
eap,pythia-410m,high,draw_3,0.75,2534,3379,80581,0.03144661893002072,2534,3379,1377,4536,0.30357142857142855,0.40751701686889613,0.5434096290449881,0.4657534246575342
eap,pythia-410m,high,draw_3,1.0,3379,3379,80581,0.04193296186445936,3379,3379,1649,5109,0.32276375024466625,0.48801420538620893,0.48801420538620893,0.48801420538620893
eap,pythia-410m,high,draw_3,1.5,5068,3379,80581,0.06289323786004145,5068,3379,2037,6410,0.31778471138845554,0.6028410772417875,0.40193370165745856,0.48230140878418376
eap,pythia-410m,high,draw_3,2.0,6758,3379,80581,0.08386592372891873,6758,3379,2311,7826,0.29529772553028366,0.6839301568511393,0.34196507842556967,0.4559534379007596
eap,pythia-410m,high,draw_3,3.0,10137,3379,80581,0.1257988855933781,10137,3379,2667,10849,0.24582910867361046,0.789286771234093,0.2630955904113643,0.3946433856170465
eap,pythia-410m,high,draw_3,5.0,16895,3379,80581,0.2096648093222968,16895,3379,3034,17240,0.1759860788863109,0.8978987866232613,0.17957975732465226,0.2992995955410871
eap,pythia-410m,very_high,draw_3,0.1,328,3280,80581,0.004070438440823519,328,3280,263,3345,0.07862481315396114,0.0801829268292683,0.801829268292683,0.1457871396895787
eap,pythia-410m,very_high,draw_3,0.2,656,3280,80581,0.008140876881647038,656,3280,480,3456,0.1388888888888889,0.14634146341463414,0.7317073170731707,0.24390243902439024
eap,pythia-410m,very_high,draw_3,0.3,984,3280,80581,0.012211315322470558,984,3280,649,3615,0.17952973720608575,0.1978658536585366,0.6595528455284553,0.3044090056285178
eap,pythia-410m,very_high,draw_3,0.5,1640,3280,80581,0.020352192204117596,1640,3280,950,3970,0.23929471032745592,0.2896341463414634,0.5792682926829268,0.3861788617886179
eap,pythia-410m,very_high,draw_3,0.75,2460,3280,80581,0.030528288306176394,2460,3280,1220,4520,0.26991150442477874,0.3719512195121951,0.4959349593495935,0.4250871080139373
eap,pythia-410m,very_high,draw_3,1.0,3280,3280,80581,0.04070438440823519,3280,3280,1464,5096,0.28728414442700156,0.44634146341463415,0.44634146341463415,0.44634146341463415
eap,pythia-410m,very_high,draw_3,1.5,4920,3280,80581,0.06105657661235279,4920,3280,1855,6345,0.2923561859732072,0.5655487804878049,0.37703252032520324,0.4524390243902439
